# system_capacity,brine_disposal_cost,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
2.716381e+00,8.750000e-01,6.200000e+01,1.423626e+00,3.678947e+02,3.048776e+01,3.151566e+00,4.471701e+00,2.453266e+00,5.722110e+00,3.768740e+00,6.663003e+00,1.414547e+01,2.780025e+00,2.144045e+00,8.787662e-01,1.576676e-01,2.485120e+01,1.492669e+01,1.703732e+01,3.759587e+01
2.716381e+00,9.500000e-01,6.200000e+01,1.444281e+00,3.701644e+02,3.063329e+01,3.171726e+00,4.395498e+00,2.411459e+00,5.624598e+00,3.704516e+00,6.549457e+00,1.390441e+01,2.735757e+00,2.112600e+00,8.634068e-01,1.549287e-01,2.470009e+01,1.484367e+01,1.799960e+01,3.713159e+01
2.716381e+00,1.025000e+00,6.200000e+01,1.464679e+00,3.723865e+02,3.077560e+01,3.191361e+00,4.322985e+00,2.371677e+00,5.531809e+00,3.643403e+00,6.441411e+00,1.367503e+01,2.693495e+00,2.082458e+00,8.488090e-01,1.523248e-01,2.455501e+01,1.476379e+01,1.891780e+01,3.668868e+01
2.716381e+00,1.100000e+00,6.200000e+01,1.484835e+00,3.745638e+02,3.091489e+01,3.210508e+00,4.253848e+00,2.333747e+00,5.443338e+00,3.585134e+00,6.338393e+00,1.345633e+01,2.653078e+00,2.053520e+00,8.349062e-01,1.498443e-01,2.441538e+01,1.468675e+01,1.979574e+01,3.626532e+01
2.716381e+00,1.175000e+00,6.200000e+01,1.504766e+00,3.766987e+02,3.105133e+01,3.229195e+00,4.187808e+00,2.297517e+00,5.358833e+00,3.529476e+00,6.239992e+00,1.324742e+01,2.614362e+00,2.025702e+00,8.216406e-01,1.474769e-01,2.428073e+01,1.461229e+01,2.063675e+01,3.585989e+01
2.716381e+00,1.250000e+00,6.200000e+01,1.524482e+00,3.787939e+02,3.118512e+01,3.247456e+00,4.124621e+00,2.262851e+00,5.277977e+00,3.476222e+00,6.145841e+00,1.304754e+01,2.577219e+00,1.998925e+00,8.089604e-01,1.452135e-01,2.415066e+01,1.454024e+01,2.144373e+01,3.547099e+01
2.716381e+00,1.325000e+00,6.200000e+01,1.543998e+00,3.808510e+02,3.131636e+01,3.265313e+00,4.064071e+00,2.229632e+00,5.200495e+00,3.425190e+00,6.055618e+00,1.285600e+01,2.541537e+00,1.973121e+00,7.968208e-01,1.430461e-01,2.402478e+01,1.447036e+01,2.221932e+01,3.509735e+01
2.716381e+00,1.400000e+00,6.200000e+01,1.563323e+00,3.828720e+02,3.144519e+01,3.282788e+00,4.005964e+00,2.197753e+00,5.126140e+00,3.376218e+00,5.969037e+00,1.267219e+01,2.507213e+00,1.948226e+00,7.851813e-01,1.409675e-01,2.390278e+01,1.440252e+01,2.296581e+01,3.473787e+01
2.716381e+00,1.475000e+00,6.200000e+01,1.582469e+00,3.848587e+02,3.157175e+01,3.299903e+00,3.950128e+00,2.167120e+00,5.054690e+00,3.329159e+00,5.885839e+00,1.249556e+01,2.474157e+00,1.924183e+00,7.740061e-01,1.389715e-01,2.378437e+01,1.433655e+01,2.368527e+01,3.439154e+01
2.716381e+00,1.550000e+00,6.200000e+01,1.601443e+00,3.868125e+02,3.169613e+01,3.316678e+00,3.896407e+00,2.137648e+00,4.985948e+00,3.283884e+00,5.805793e+00,1.232562e+01,2.442285e+00,1.900942e+00,7.632628e-01,1.370522e-01,2.366928e+01,1.427232e+01,2.437955e+01,3.405747e+01
2.716381e+00,1.625000e+00,6.200000e+01,1.620255e+00,3.885234e+02,3.180498e+01,3.331321e+00,3.845365e+00,2.109645e+00,4.920633e+00,3.240865e+00,5.729738e+00,1.216416e+01,2.411783e+00,1.878498e+00,7.530823e-01,1.352324e-01,2.353934e+01,1.419835e+01,2.507330e+01,3.372676e+01
2.716381e+00,1.700000e+00,6.200000e+01,1.639005e+00,3.885235e+02,3.180499e+01,3.331322e+00,3.801374e+00,2.085511e+00,4.864341e+00,3.203790e+00,5.664190e+00,1.202500e+01,2.384192e+00,1.857009e+00,7.444670e-01,1.336853e-01,2.327006e+01,1.403593e+01,2.593044e+01,3.334093e+01
2.716381e+00,1.775000e+00,6.200000e+01,1.658165e+00,3.882228e+02,3.179977e+01,3.331322e+00,3.762455e+00,2.062371e+00,4.809964e+00,3.167237e+00,5.597154e+00,1.188648e+01,2.363204e+00,1.836780e+00,7.407770e-01,1.329926e-01,2.300265e+01,1.387464e+01,2.676330e+01,3.296049e+01
2.716381e+00,1.850000e+00,6.200000e+01,1.676506e+00,3.885235e+02,3.180499e+01,3.331322e+00,3.716345e+00,2.038862e+00,4.755535e+00,3.132127e+00,5.537493e+00,1.175603e+01,2.330862e+00,1.815471e+00,7.278147e-01,1.306950e-01,2.274956e+01,1.372198e+01,2.758723e+01,3.259516e+01
2.716381e+00,1.925000e+00,6.200000e+01,1.695256e+00,3.885235e+02,3.180499e+01,3.331322e+00,3.675241e+00,2.016312e+00,4.702937e+00,3.097485e+00,5.476247e+00,1.162600e+01,2.305082e+00,1.795391e+00,7.197649e-01,1.292495e-01,2.249794e+01,1.357021e+01,2.838814e+01,3.223465e+01
2.716381e+00,2.000000e+00,6.200000e+01,1.714006e+00,3.885235e+02,3.180499e+01,3.331322e+00,3.635036e+00,1.994255e+00,4.651490e+00,3.063601e+00,5.416341e+00,1.149882e+01,2.279866e+00,1.775751e+00,7.118911e-01,1.278356e-01,2.225183e+01,1.342176e+01,2.917153e+01,3.188202e+01
2.924491e+00,5.000000e-01,6.675000e+01,1.302403e+00,3.757252e+02,3.183516e+01,3.038069e+00,4.891430e+00,2.715405e+00,6.340732e+00,4.189355e+00,6.864064e+00,1.564634e+01,2.940381e+00,2.326545e+00,9.002393e-01,1.618842e-01,2.595526e+01,1.553940e+01,1.152896e+01,4.057893e+01
2.924491e+00,5.750000e-01,6.675000e+01,1.324724e+00,3.784944e+02,3.201424e+01,3.061690e+00,4.789416e+00,2.658773e+00,6.208493e+00,4.101983e+00,6.720910e+00,1.532003e+01,2.883931e+00,2.286146e+00,8.808843e-01,1.584307e-01,2.575528e+01,1.543079e+01,1.280494e+01,3.995615e+01
2.924491e+00,6.500000e-01,6.675000e+01,1.346665e+00,3.811898e+02,3.218820e+01,3.084509e+00,4.693712e+00,2.605644e+00,6.084432e+00,4.020015e+00,6.586609e+00,1.501389e+01,2.830710e+00,2.247817e+00,8.627588e-01,1.551952e-01,2.556642e+01,1.532793e+01,1.400486e+01,3.937050e+01
2.924491e+00,7.250000e-01,6.675000e+01,1.368256e+00,3.838171e+02,3.235745e+01,3.106598e+00,4.603622e+00,2.555632e+00,5.967649e+00,3.942856e+00,6.460188e+00,1.472572e+01,2.780385e+00,2.211366e+00,8.457248e-01,1.521533e-01,2.538735e+01,1.523014e+01,1.513721e+01,3.881787e+01
2.924491e+00,8.000000e-01,6.675000e+01,1.389525e+00,3.863811e+02,3.252236e+01,3.128017e+00,4.518561e+00,2.508412e+00,5.857384e+00,3.870004e+00,6.340823e+00,1.445363e+01,2.732671e+00,2.176624e+00,8.296661e-01,1.492845e-01,2.521696e+01,1.513686e+01,1.620912e+01,3.829481e+01
2.924491e+00,8.750000e-01,6.675000e+01,1.410828e+00,3.885710e+02,3.267706e+01,3.148883e+00,4.441764e+00,2.464085e+00,5.753498e+00,3.800674e+00,6.223456e+00,1.419320e+01,2.692925e+00,2.144158e+00,8.188624e-01,1.473297e-01,2.505087e+01,1.504554e+01,1.722364e+01,3.779499e+01
2.924491e+00,9.500000e-01,6.675000e+01,1.431185e+00,3.913366e+02,3.284040e+01,3.169053e+00,4.361603e+00,2.421279e+00,5.653921e+00,3.735575e+00,6.120566e+00,1.395157e+01,2.644134e+00,2.111705e+00,8.000946e-01,1.439991e-01,2.489861e+01,1.496195e+01,1.819499e+01,3.732608e+01
2.924491e+00,1.025000e+00,6.675000e+01,1.451616e+00,3.937352e+02,3.299406e+01,3.188757e+00,4.288909e+00,2.380924e+00,5.559688e+00,3.673314e+00,6.018556e+00,1.371904e+01,2.602916e+00,2.081289e+00,7.864246e-01,1.415547e-01,2.474920e+01,1.487958e+01,1.911860e+01,3.687570e+01
2.924491e+00,1.100000e+00,6.675000e+01,1.471804e+00,3.960853e+02,3.314444e+01,3.207967e+00,4.219626e+00,2.342463e+00,5.469877e+00,3.613976e+00,5.921332e+00,1.349742e+01,2.563511e+00,2.052100e+00,7.734111e-01,1.392270e-01,2.460548e+01,1.480019e+01,2.000139e+01,3.644537e+01
2.924491e+00,1.175000e+00,6.675000e+01,1.491764e+00,3.983895e+02,3.329174e+01,3.226715e+00,4.153473e+00,2.305739e+00,5.384123e+00,3.557318e+00,5.828501e+00,1.328582e+01,2.525775e+00,2.024047e+00,7.609987e-01,1.370062e-01,2.446696e+01,1.472350e+01,2.084674e+01,3.603343e+01
2.924491e+00,1.250000e+00,6.675000e+01,1.511509e+00,4.006504e+02,3.343613e+01,3.245031e+00,4.090201e+00,2.270614e+00,5.302103e+00,3.503127e+00,5.739711e+00,1.308343e+01,2.489584e+00,1.997053e+00,7.491387e-01,1.348838e-01,2.433320e+01,1.464931e+01,2.165765e+01,3.563842e+01
2.924491e+00,1.325000e+00,6.675000e+01,1.531051e+00,4.028699e+02,3.357777e+01,3.262938e+00,4.029589e+00,2.236966e+00,5.223533e+00,3.451215e+00,5.654657e+00,1.288955e+01,2.454826e+00,1.971046e+00,7.377885e-01,1.328521e-01,2.420380e+01,1.457740e+01,2.243678e+01,3.525903e+01
2.924491e+00,1.400000e+00,6.675000e+01,1.550401e+00,4.050508e+02,3.371682e+01,3.280465e+00,3.971441e+00,2.204686e+00,5.148156e+00,3.401413e+00,5.573058e+00,1.270355e+01,2.421400e+00,1.945962e+00,7.269092e-01,1.309042e-01,2.407846e+01,1.450763e+01,2.318643e+01,3.489414e+01
2.924491e+00,1.475000e+00,6.675000e+01,1.569484e+00,4.071764e+02,3.385221e+01,3.297456e+00,3.916649e+00,2.174269e+00,5.077129e+00,3.354485e+00,5.496169e+00,1.252828e+01,2.389797e+00,1.922150e+00,7.166705e-01,1.290705e-01,2.395858e+01,1.444071e+01,2.389603e+01,3.454897e+01
2.924491e+00,1.550000e+00,6.675000e+01,1.588566e+00,4.093021e+02,3.398760e+01,3.314446e+00,3.861856e+00,2.143852e+00,5.006101e+00,3.307557e+00,5.419279e+00,1.235302e+01,2.358193e+00,1.898338e+00,7.064318e-01,1.272368e-01,2.383871e+01,1.437380e+01,2.460563e+01,3.420380e+01
2.924491e+00,1.625000e+00,6.675000e+01,1.607399e+00,4.113745e+02,3.411947e+01,3.330927e+00,3.810124e+00,2.115134e+00,4.939042e+00,3.263250e+00,5.346685e+00,1.218754e+01,2.328259e+00,1.875696e+00,6.967765e-01,1.255070e-01,2.372367e+01,1.430942e+01,2.527889e+01,3.387655e+01
2.924491e+00,1.700000e+00,6.675000e+01,1.626149e+00,4.114241e+02,3.412263e+01,3.331322e+00,3.766041e+00,2.090662e+00,4.881897e+00,3.225494e+00,5.284823e+00,1.204653e+01,2.301360e+00,1.854060e+00,6.887103e-01,1.240543e-01,2.345403e+01,1.414690e+01,2.613544e+01,3.348769e+01
2.924491e+00,1.775000e+00,6.675000e+01,1.644900e+00,4.114241e+02,3.412263e+01,3.331322e+00,3.723112e+00,2.066830e+00,4.826248e+00,3.188727e+00,5.224582e+00,1.190921e+01,2.275127e+00,1.832925e+00,6.808598e-01,1.226402e-01,2.318668e+01,1.398564e+01,2.697742e+01,3.310597e+01
2.924491e+00,1.850000e+00,6.675000e+01,1.663650e+00,4.114241e+02,3.412263e+01,3.331322e+00,3.681151e+00,2.043536e+00,4.771855e+00,3.152789e+00,5.165699e+00,1.177499e+01,2.249485e+00,1.812267e+00,6.731862e-01,1.212580e-01,2.292536e+01,1.382801e+01,2.780042e+01,3.273285e+01
2.924491e+00,1.925000e+00,6.675000e+01,1.682400e+00,4.114241e+02,3.412263e+01,3.331322e+00,3.640125e+00,2.020761e+00,4.718673e+00,3.117652e+00,5.108128e+00,1.164376e+01,2.224415e+00,1.792070e+00,6.656836e-01,1.199066e-01,2.266986e+01,1.367390e+01,2.860507e+01,3.236805e+01
2.924491e+00,2.000000e+00,6.675000e+01,1.701150e+00,4.114241e+02,3.412263e+01,3.331322e+00,3.600004e+00,1.998488e+00,4.666664e+00,3.083289e+00,5.051826e+00,1.151542e+01,2.199898e+00,1.772318e+00,6.583465e-01,1.185850e-01,2.241999e+01,1.352319e+01,2.939198e+01,3.201129e+01
3.132601e+00,5.000000e-01,7.150000e+01,1.289721e+00,3.951069e+02,3.395485e+01,3.034998e+00,4.867817e+00,2.730701e+00,6.382791e+00,4.228733e+00,6.381714e+00,1.571282e+01,2.853706e+00,2.329380e+00,8.398269e-01,1.514666e-01,2.617921e+01,1.567198e+01,1.166984e+01,4.082509e+01
3.132601e+00,5.750000e-01,7.150000e+01,1.312094e+00,3.980832e+02,3.414740e+01,3.058727e+00,4.765108e+00,2.673084e+00,6.248117e+00,4.139509e+00,6.247063e+00,1.538129e+01,2.798362e+00,2.288503e+00,8.215539e-01,1.481985e-01,2.597282e+01,1.555974e+01,1.295665e+01,4.019032e+01
3.132601e+00,6.500000e-01,7.150000e+01,1.334081e+00,4.009795e+02,3.433440e+01,3.081644e+00,4.668812e+00,2.619065e+00,6.121852e+00,4.055855e+00,6.120819e+00,1.507045e+01,2.746210e+00,2.249739e+00,8.044531e-01,1.451387e-01,2.577805e+01,1.545353e+01,1.416602e+01,3.959378e+01
3.132601e+00,7.250000e-01,7.150000e+01,1.355715e+00,4.038022e+02,3.451630e+01,3.103822e+00,4.578218e+00,2.568244e+00,6.003062e+00,3.977155e+00,6.002049e+00,1.477802e+01,2.696918e+00,2.212890e+00,7.883918e-01,1.422636e-01,2.559349e+01,1.535261e+01,1.530668e+01,3.903119e+01
3.132601e+00,8.000000e-01,7.150000e+01,1.377024e+00,4.065564e+02,3.469350e+01,3.125322e+00,4.492726e+00,2.520286e+00,5.890963e+00,3.902887e+00,5.889969e+00,1.450206e+01,2.650204e+00,2.177784e+00,7.732585e-01,1.395536e-01,2.541797e+01,1.525640e+01,1.638594e+01,3.849897e+01
3.132601e+00,8.750000e-01,7.150000e+01,1.398030e+00,4.092473e+02,3.486637e+01,3.146201e+00,4.411826e+00,2.474903e+00,5.784886e+00,3.832608e+00,5.783910e+00,1.424093e+01,2.605825e+00,2.144271e+00,7.589586e-01,1.369918e-01,2.525053e+01,1.516440e+01,1.740996e+01,3.799410e+01
3.132601e+00,9.500000e-01,7.150000e+01,1.418624e+00,4.118510e+02,3.503331e+01,3.166237e+00,4.336972e+00,2.432912e+00,5.686736e+00,3.767582e+00,5.685776e+00,1.399931e+01,2.564543e+00,2.112895e+00,7.457529e-01,1.346249e-01,2.509361e+01,1.507789e+01,1.836140e+01,3.752521e+01
3.132601e+00,1.025000e+00,7.150000e+01,1.439219e+00,4.144547e+02,3.520025e+01,3.186274e+00,4.262118e+00,2.390922e+00,5.588585e+00,3.702555e+00,5.587643e+00,1.375769e+01,2.523261e+00,2.081519e+00,7.325472e-01,1.322579e-01,2.493670e+01,1.499138e+01,1.931283e+01,3.705632e+01
3.132601e+00,1.100000e+00,7.150000e+01,1.459437e+00,4.169781e+02,3.536176e+01,3.205545e+00,4.192606e+00,2.351927e+00,5.497439e+00,3.642169e+00,5.496512e+00,1.353331e+01,2.484736e+00,2.052064e+00,7.203059e-01,1.300628e-01,2.478897e+01,1.490967e+01,2.020022e+01,3.661920e+01
3.132601e+00,1.175000e+00,7.150000e+01,1.479425e+00,4.194519e+02,3.551993e+01,3.224349e+00,4.126258e+00,2.314708e+00,5.410442e+00,3.584532e+00,5.409530e+00,1.331914e+01,2.447856e+00,2.023766e+00,7.086346e-01,1.279693e-01,2.464664e+01,1.483080e+01,2.104972e+01,3.620091e+01
3.132601e+00,1.250000e+00,7.150000e+01,1.499196e+00,4.218793e+02,3.567499e+01,3.242720e+00,4.062820e+00,2.279121e+00,5.327261e+00,3.529422e+00,5.326362e+00,1.311437e+01,2.412494e+00,1.996542e+00,6.974866e-01,1.259691e-01,2.450929e+01,1.475453e+01,2.186433e+01,3.579996e+01
3.132601e+00,1.325000e+00,7.150000e+01,1.518763e+00,4.242622e+02,3.582708e+01,3.260679e+00,4.002070e+00,2.245042e+00,5.247604e+00,3.476648e+00,5.246719e+00,1.291828e+01,2.378542e+00,1.970322e+00,6.868212e-01,1.240550e-01,2.437647e+01,1.468065e+01,2.264678e+01,3.541499e+01
3.132601e+00,1.400000e+00,7.150000e+01,1.538138e+00,4.266030e+02,3.597635e+01,3.278252e+00,3.943808e+00,2.212359e+00,5.171210e+00,3.426035e+00,5.170338e+00,1.273021e+01,2.345899e+00,1.945039e+00,6.766020e-01,1.222205e-01,2.424785e+01,1.460897e+01,2.339946e+01,3.504483e+01
3.132601e+00,1.475000e+00,7.150000e+01,1.563792e+00,4.121512e+02,3.506767e+01,3.166682e+00,3.933004e+00,2.206298e+00,5.164099e+00,3.421315e+00,5.156174e+00,1.269534e+01,2.342724e+00,1.941833e+00,6.762742e-01,1.220832e-01,2.276570e+01,1.367922e+01,2.589593e+01,3.406609e+01
3.132601e+00,1.550000e+00,7.150000e+01,1.576347e+00,4.311660e+02,3.626704e+01,3.312321e+00,3.834055e+00,2.150791e+00,5.027299e+00,3.330691e+00,5.026450e+00,1.237594e+01,2.284195e+00,1.897053e+00,6.573752e-01,1.187679e-01,2.400199e+01,1.447159e+01,2.482380e+01,3.434484e+01
3.132601e+00,1.625000e+00,7.150000e+01,1.595200e+00,4.333917e+02,3.640869e+01,3.328854e+00,3.782259e+00,2.121735e+00,4.959384e+00,3.285696e+00,4.958547e+00,1.220875e+01,2.254981e+00,1.874248e+00,6.483125e-01,1.171400e-01,2.388421e+01,1.440562e+01,2.549912e+01,3.401319e+01
3.132601e+00,1.700000e+00,7.150000e+01,1.613952e+00,4.337245e+02,3.642986e+01,3.331322e+00,3.737375e+00,2.096556e+00,4.900531e+00,3.246704e+00,4.899704e+00,1.206387e+01,2.228460e+00,1.852416e+00,6.405926e-01,1.157465e-01,2.363128e+01,1.425381e+01,2.633296e+01,3.362910e+01
3.132601e+00,1.775000e+00,7.150000e+01,1.632702e+00,4.337245e+02,3.642986e+01,3.331322e+00,3.694455e+00,2.072479e+00,4.844253e+00,3.209419e+00,4.843435e+00,1.192533e+01,2.202868e+00,1.831143e+00,6.332360e-01,1.144172e-01,2.335990e+01,1.409012e+01,2.717895e+01,3.324290e+01
3.132601e+00,1.850000e+00,7.150000e+01,1.651452e+00,4.337245e+02,3.642986e+01,3.331322e+00,3.652509e+00,2.048949e+00,4.789252e+00,3.172980e+00,4.788444e+00,1.178993e+01,2.177858e+00,1.810353e+00,6.260464e-01,1.131182e-01,2.309468e+01,1.393014e+01,2.800574e+01,3.286547e+01
3.132601e+00,1.925000e+00,7.150000e+01,1.670203e+00,4.337245e+02,3.642986e+01,3.331322e+00,3.611506e+00,2.025947e+00,4.735487e+00,3.137360e+00,4.734688e+00,1.165757e+01,2.153409e+00,1.790029e+00,6.190183e-01,1.118483e-01,2.283541e+01,1.377376e+01,2.881396e+01,3.249652e+01
3.132601e+00,2.000000e+00,7.150000e+01,1.688953e+00,4.337245e+02,3.642986e+01,3.331322e+00,3.571412e+00,2.003456e+00,4.682916e+00,3.102530e+00,4.682126e+00,1.152816e+01,2.129502e+00,1.770157e+00,6.121462e-01,1.106066e-01,2.258190e+01,1.362085e+01,2.960424e+01,3.213576e+01
3.340711e+00,5.000000e-01,7.625000e+01,1.277592e+00,4.138548e+02,3.606189e+01,3.032045e+00,4.850841e+00,2.746676e+00,6.425766e+00,4.267491e+00,5.888983e+00,1.577385e+01,2.777079e+00,2.333512e+00,7.871380e-01,1.423867e-01,2.639752e+01,1.580121e+01,1.180755e+01,4.106513e+01
3.340711e+00,5.750000e-01,7.625000e+01,1.300013e+00,4.170391e+02,3.626799e+01,3.055878e+00,4.747334e+00,2.688068e+00,6.288654e+00,4.176432e+00,5.763324e+00,1.543727e+01,2.722690e+00,2.292139e+00,7.698130e-01,1.392809e-01,2.618478e+01,1.568538e+01,1.310483e+01,4.041857e+01
3.340711e+00,6.500000e-01,7.625000e+01,1.322092e+00,4.199663e+02,3.646635e+01,3.078699e+00,4.653859e+00,2.634171e+00,6.162353e+00,4.092166e+00,5.647714e+00,1.512545e+01,2.675418e+00,2.253801e+00,7.562409e-01,1.368315e-01,2.598449e+01,1.557582e+01,1.430169e+01,3.981823e+01
3.340711e+00,7.250000e-01,7.625000e+01,1.343948e+00,4.228413e+02,3.665649e+01,3.101199e+00,4.561825e+00,2.581813e+00,6.039807e+00,4.010682e+00,5.530524e+00,1.482332e+01,2.627136e+00,2.216208e+00,7.414242e-01,1.341693e-01,2.579207e+01,1.547058e+01,1.547045e+01,3.923677e+01
3.340711e+00,8.000000e-01,7.625000e+01,1.365069e+00,4.261019e+02,3.685227e+01,3.122735e+00,4.473149e+00,2.532817e+00,5.925448e+00,3.935219e+00,5.430460e+00,1.454568e+01,2.577224e+00,2.180179e+00,7.240777e-01,1.310743e-01,2.561361e+01,1.537274e+01,1.655832e+01,3.869771e+01
3.340711e+00,8.750000e-01,7.625000e+01,1.386111e+00,4.289791e+02,3.703716e+01,3.143687e+00,4.391797e+00,2.486753e+00,5.817684e+00,3.863651e+00,5.331697e+00,1.428115e+01,2.533687e+00,2.146317e+00,7.105503e-01,1.286449e-01,2.544144e+01,1.527803e+01,1.758860e+01,3.818454e+01
3.340711e+00,9.500000e-01,7.625000e+01,1.406869e+00,4.317925e+02,3.721770e+01,3.164058e+00,4.314658e+00,2.443075e+00,5.715501e+00,3.795789e+00,5.238051e+00,1.403031e+01,2.492250e+00,2.113945e+00,6.977409e-01,1.263436e-01,2.527681e+01,1.518726e+01,1.856827e+01,3.769672e+01
3.340711e+00,1.025000e+00,7.625000e+01,1.427364e+00,4.345459e+02,3.739416e+01,3.183888e+00,4.241350e+00,2.401566e+00,5.618391e+00,3.731296e+00,5.149053e+00,1.379192e+01,2.452733e+00,2.082946e+00,6.855827e-01,1.241585e-01,2.511896e+01,1.510004e+01,1.950200e+01,3.723194e+01
3.340711e+00,1.100000e+00,7.625000e+01,1.447611e+00,4.372434e+02,3.756686e+01,3.203220e+00,4.171533e+00,2.362034e+00,5.525907e+00,3.669875e+00,5.064295e+00,1.356490e+01,2.414977e+00,2.053214e+00,6.740174e-01,1.220793e-01,2.496730e+01,1.501608e+01,2.039379e+01,3.678818e+01
3.340711e+00,1.175000e+00,7.625000e+01,1.467626e+00,4.398875e+02,3.773595e+01,3.222079e+00,4.104920e+00,2.324316e+00,5.437667e+00,3.611273e+00,4.983426e+00,1.334829e+01,2.378843e+00,2.024658e+00,6.629949e-01,1.200970e-01,2.482123e+01,1.493504e+01,2.124724e+01,3.636368e+01
3.340711e+00,1.250000e+00,7.625000e+01,1.487423e+00,4.424818e+02,3.790171e+01,3.240501e+00,4.041250e+00,2.288264e+00,5.353325e+00,3.555260e+00,4.906129e+00,1.314125e+01,2.344207e+00,1.997194e+00,6.524702e-01,1.182038e-01,2.468034e+01,1.485673e+01,2.206538e+01,3.595690e+01
3.340711e+00,1.325000e+00,7.625000e+01,1.507015e+00,4.450283e+02,3.806427e+01,3.258509e+00,3.980297e+00,2.253751e+00,5.272582e+00,3.501637e+00,4.832131e+00,1.294304e+01,2.310960e+00,1.970750e+00,6.424045e-01,1.163925e-01,2.454415e+01,1.478089e+01,2.285102e+01,3.556646e+01
3.340711e+00,1.400000e+00,7.625000e+01,1.526320e+00,4.475081e+02,3.822239e+01,3.275944e+00,3.923024e+00,2.221321e+00,5.196714e+00,3.451251e+00,4.762601e+00,1.275680e+01,2.279604e+00,1.945703e+00,6.329593e-01,1.146923e-01,2.441432e+01,1.470841e+01,2.359259e+01,3.519818e+01
3.340711e+00,1.475000e+00,7.625000e+01,1.545625e+00,4.499880e+02,3.838050e+01,3.293379e+00,3.865751e+00,2.188892e+00,5.120847e+00,3.400866e+00,4.693071e+00,1.257056e+01,2.248249e+00,1.920656e+00,6.235141e-01,1.129921e-01,2.428450e+01,1.463593e+01,2.433416e+01,3.482990e+01
3.340711e+00,1.550000e+00,7.625000e+01,1.564664e+00,4.524053e+02,3.853446e+01,3.310282e+00,3.811815e+00,2.158352e+00,5.049400e+00,3.353416e+00,4.627593e+00,1.239518e+01,2.218618e+00,1.896891e+00,6.146306e-01,1.113924e-01,2.416044e+01,1.456649e+01,2.503579e+01,3.448172e+01
3.340711e+00,1.625000e+00,7.625000e+01,1.583478e+00,4.539155e+02,3.863058e+01,3.320802e+00,3.763007e+00,2.130715e+00,4.984745e+00,3.310477e+00,4.568339e+00,1.223646e+01,2.191230e+00,1.874386e+00,6.066525e-01,1.099525e-01,2.398184e+01,1.446201e+01,2.578018e+01,3.412400e+01
3.340711e+00,1.700000e+00,7.625000e+01,1.602293e+00,4.554257e+02,3.872670e+01,3.331322e+00,3.714199e+00,2.103079e+00,4.920090e+00,3.267539e+00,4.509085e+00,1.207775e+01,2.163843e+00,1.851880e+00,5.986744e-01,1.085125e-01,2.380324e+01,1.435753e+01,2.652458e+01,3.376629e+01
3.340711e+00,1.775000e+00,7.625000e+01,1.621043e+00,4.554257e+02,3.872670e+01,3.331322e+00,3.671238e+00,2.078753e+00,4.863181e+00,3.229744e+00,4.456930e+00,1.193805e+01,2.138814e+00,1.830460e+00,5.917497e-01,1.072574e-01,2.352792e+01,1.419146e+01,2.737445e+01,3.337573e+01
3.340711e+00,1.850000e+00,7.625000e+01,1.639793e+00,4.554257e+02,3.872670e+01,3.331322e+00,3.629734e+00,2.055253e+00,4.808202e+00,3.193231e+00,4.406543e+00,1.180309e+01,2.114635e+00,1.809767e+00,5.850599e-01,1.060448e-01,2.326193e+01,1.403103e+01,2.819549e+01,3.299841e+01
3.340711e+00,1.925000e+00,7.625000e+01,1.658543e+00,4.554257e+02,3.872670e+01,3.331322e+00,3.588230e+00,2.031752e+00,4.753223e+00,3.156719e+00,4.356157e+00,1.166812e+01,2.090455e+00,1.789073e+00,5.783701e-01,1.048323e-01,2.299594e+01,1.387059e+01,2.901653e+01,3.262109e+01
3.340711e+00,2.000000e+00,7.625000e+01,1.677293e+00,4.554257e+02,3.872670e+01,3.331322e+00,3.548118e+00,2.009040e+00,4.700088e+00,3.121430e+00,4.307461e+00,1.153769e+01,2.067086e+00,1.769074e+00,5.719046e-01,1.036604e-01,2.273888e+01,1.371553e+01,2.981004e+01,3.225643e+01
3.548821e+00,5.000000e-01,8.100000e+01,1.265918e+00,4.319698e+02,3.815629e+01,3.029188e+00,4.839454e+00,2.763264e+00,6.469615e+00,4.305810e+00,5.386240e+00,1.583039e+01,2.708956e+00,2.338779e+00,7.408141e-01,1.344093e-01,2.661151e+01,1.592787e+01,1.194288e+01,4.130053e+01
3.548821e+00,5.750000e-01,8.100000e+01,1.288387e+00,4.353631e+02,3.837600e+01,3.053123e+00,4.735058e+00,2.703655e+00,6.330054e+00,4.212926e+00,5.270049e+00,1.548890e+01,2.655393e+00,2.296895e+00,7.243254e-01,1.314464e-01,2.639246e+01,1.580847e+01,1.325037e+01,4.064229e+01
