# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
1.363667e+00,3.112500e+01,1.300046e+00,2.016848e+02,1.499157e+01,2.915543e+00,6.327155e+00,3.014951e+00,6.929140e+00,4.375129e+00,1.146379e+01,1.683570e+01,4.817810e+00,2.655357e+00,2.234763e+00,3.932815e-01,2.485432e+01,1.481736e+01,1.281242e+00,4.209178e+01
1.467722e+00,3.350000e+01,1.285512e+00,2.131902e+02,1.605688e+01,2.911376e+00,6.229715e+00,3.021637e+00,6.958321e+00,4.419209e+00,1.128401e+01,1.698708e+01,4.645935e+00,2.646133e+00,2.080047e+00,3.665217e-01,2.509948e+01,1.496111e+01,1.300800e+00,4.240169e+01
1.571777e+00,3.587500e+01,1.272315e+00,2.245296e+02,1.711877e+01,2.907565e+00,6.146272e+00,3.029080e+00,6.987703e+00,4.460560e+00,1.109315e+01,1.712361e+01,4.492308e+00,2.638588e+00,1.945077e+00,3.431808e-01,2.532698e+01,1.509446e+01,1.319029e+00,4.268948e+01
1.675832e+00,3.825000e+01,1.260208e+00,2.357037e+02,1.817723e+01,2.904047e+00,6.074478e+00,3.037162e+00,7.017278e+00,4.499660e+00,1.089267e+01,1.724779e+01,4.354162e+00,2.632502e+00,1.826361e+00,3.226543e-01,2.553988e+01,1.521924e+01,1.336158e+00,4.295901e+01
1.779887e+00,4.062500e+01,1.249002e+00,2.467132e+02,1.923230e+01,2.900771e+00,6.012488e+00,3.045793e+00,7.047042e+00,4.536890e+00,1.068371e+01,1.736159e+01,4.229273e+00,2.627693e+00,1.721182e+00,3.044714e-01,2.574062e+01,1.533687e+01,1.352371e+00,4.321331e+01
1.883942e+00,4.300000e+01,1.238551e+00,2.575588e+02,2.028399e+01,2.897697e+00,5.958833e+00,3.054903e+00,7.076998e+00,4.572553e+00,1.046719e+01,1.746660e+01,4.115832e+00,2.624009e+00,1.627389e+00,2.882602e-01,2.593113e+01,1.544849e+01,1.367814e+00,4.345481e+01
1.987997e+00,4.537500e+01,1.228737e+00,2.682410e+02,2.133229e+01,2.894795e+00,5.912327e+00,3.064434e+00,7.107146e+00,4.606895e+00,1.024385e+01,1.756409e+01,4.012348e+00,2.621325e+00,1.543264e+00,2.737228e-01,2.611298e+01,1.555502e+01,1.382606e+00,4.368548e+01
2.092052e+00,4.775000e+01,1.219466e+00,2.787601e+02,2.237723e+01,2.892039e+00,5.872006e+00,3.074341e+00,7.137489e+00,4.640119e+00,1.001427e+01,1.765511e+01,3.917584e+00,2.619534e+00,1.467414e+00,2.606182e-01,2.628746e+01,1.565721e+01,1.396846e+00,4.390693e+01
2.196107e+00,5.012500e+01,1.210662e+00,2.891166e+02,2.341881e+01,2.889409e+00,5.837074e+00,3.084588e+00,7.168033e+00,4.672393e+00,9.778949e+00,1.774052e+01,3.830505e+00,2.618545e+00,1.398699e+00,2.487491e-01,2.645563e+01,1.575570e+01,1.410615e+00,4.412049e+01
2.300161e+00,5.250000e+01,1.202263e+00,2.993107e+02,2.445703e+01,2.886886e+00,5.806870e+00,3.095143e+00,7.198781e+00,4.703858e+00,9.538292e+00,1.782106e+01,3.750235e+00,2.618281e+00,1.336180e+00,2.379527e-01,2.661838e+01,1.585099e+01,1.423981e+00,4.432728e+01
2.404216e+00,5.487500e+01,1.194217e+00,3.093427e+02,2.549189e+01,2.884457e+00,5.780843e+00,3.105984e+00,7.229740e+00,4.734631e+00,9.292634e+00,1.789732e+01,3.676030e+00,2.618676e+00,1.279072e+00,2.280933e-01,2.677644e+01,1.594353e+01,1.437003e+00,4.452823e+01
2.508271e+00,5.725000e+01,1.186479e+00,3.192130e+02,2.652342e+01,2.882112e+00,5.758522e+00,3.117086e+00,7.260911e+00,4.764812e+00,9.042247e+00,1.796982e+01,3.607253e+00,2.619672e+00,1.226717e+00,2.190570e-01,2.693048e+01,1.603370e+01,1.449726e+00,4.472415e+01
2.612326e+00,5.962500e+01,1.179014e+00,3.289217e+02,2.755160e+01,2.879839e+00,5.739514e+00,3.128436e+00,7.292303e+00,4.794490e+00,8.787371e+00,1.803901e+01,3.543356e+00,2.621220e+00,1.178561e+00,2.107477e-01,2.708100e+01,1.612180e+01,1.462196e+00,4.491570e+01
2.716381e+00,6.200000e+01,1.171791e+00,3.384689e+02,2.857643e+01,2.877629e+00,5.723480e+00,3.140017e+00,7.323919e+00,4.823737e+00,8.528200e+00,1.810526e+01,3.483862e+00,2.623275e+00,1.134128e+00,2.030832e-01,2.722848e+01,1.620811e+01,1.474447e+00,4.510348e+01
2.820436e+00,6.437500e+01,1.164782e+00,3.478548e+02,2.959793e+01,2.875476e+00,5.710128e+00,3.151819e+00,7.355766e+00,4.852618e+00,8.264898e+00,1.816889e+01,3.428359e+00,2.625801e+00,1.093016e+00,1.959936e-01,2.737333e+01,1.629286e+01,1.486512e+00,4.528799e+01
2.924491e+00,6.675000e+01,1.157966e+00,3.570797e+02,3.061608e+01,2.873373e+00,5.699207e+00,3.163830e+00,7.387848e+00,4.881190e+00,7.997603e+00,1.823019e+01,3.376484e+00,2.628764e+00,1.054873e+00,1.894184e-01,2.751590e+01,1.637628e+01,1.498417e+00,4.546967e+01
3.028546e+00,6.912500e+01,1.151323e+00,3.661434e+02,3.163089e+01,2.871313e+00,5.690499e+00,3.176043e+00,7.420173e+00,4.909503e+00,7.726434e+00,1.828942e+01,3.327919e+00,2.632133e+00,1.019399e+00,1.833053e-01,2.765647e+01,1.645851e+01,1.510188e+00,4.564891e+01
3.132601e+00,7.150000e+01,1.144835e+00,3.750464e+02,3.264237e+01,2.869295e+00,5.683812e+00,3.188449e+00,7.452742e+00,4.937598e+00,7.451484e+00,1.834677e+01,3.282382e+00,2.635884e+00,9.863301e-01,1.776088e-01,2.779535e+01,1.653975e+01,1.521844e+00,4.582605e+01
3.236656e+00,7.387500e+01,1.138488e+00,3.837887e+02,3.365052e+01,2.867314e+00,5.678978e+00,3.201043e+00,7.485559e+00,4.965515e+00,7.172835e+00,1.840244e+01,3.239624e+00,2.639993e+00,9.554372e-01,1.722892e-01,2.793277e+01,1.662012e+01,1.533403e+00,4.600140e+01
3.340711e+00,7.625000e+01,1.132269e+00,3.923702e+02,3.465533e+01,2.865363e+00,5.675853e+00,3.213820e+00,7.518635e+00,4.993289e+00,6.890558e+00,1.845661e+01,3.199424e+00,2.644439e+00,9.265191e-01,1.673117e-01,2.806892e+01,1.669974e+01,1.544886e+00,4.617521e+01
3.444766e+00,7.862500e+01,1.126166e+00,4.007910e+02,3.565679e+01,2.863442e+00,5.674307e+00,3.226776e+00,7.551973e+00,5.020952e+00,6.604707e+00,1.850942e+01,3.161585e+00,2.649203e+00,8.993981e-01,1.626454e-01,2.820400e+01,1.677872e+01,1.556306e+00,4.634772e+01
3.548821e+00,8.100000e+01,1.120168e+00,4.090514e+02,3.665492e+01,2.861547e+00,5.674224e+00,3.239907e+00,7.585576e+00,5.048531e+00,6.315327e+00,1.856102e+01,3.125930e+00,2.654270e+00,8.739172e-01,1.582633e-01,2.833819e+01,1.685717e+01,1.567676e+00,4.651916e+01
3.652876e+00,8.337500e+01,1.114267e+00,4.171512e+02,3.764971e+01,2.859675e+00,5.675503e+00,3.253210e+00,7.619452e+00,5.076051e+00,6.022454e+00,1.861151e+01,3.092299e+00,2.659625e+00,8.499370e-01,1.541412e-01,2.847163e+01,1.693518e+01,1.579010e+00,4.668972e+01
3.756930e+00,8.575000e+01,1.108456e+00,4.250906e+02,3.864115e+01,2.857825e+00,5.678054e+00,3.266683e+00,7.653604e+00,5.103535e+00,5.726117e+00,1.866101e+01,3.060549e+00,2.665254e+00,8.273335e-01,1.502576e-01,2.860446e+01,1.701283e+01,1.590317e+00,4.685956e+01
3.860985e+00,8.812500e+01,1.102725e+00,4.328694e+02,3.962925e+01,2.855993e+00,5.681796e+00,3.280324e+00,7.688040e+00,5.131006e+00,5.426338e+00,1.870962e+01,3.030552e+00,2.671145e+00,8.059960e-01,1.465933e-01,2.873680e+01,1.709017e+01,1.601612e+00,4.702886e+01
3.965040e+00,9.050000e+01,1.097070e+00,4.404882e+02,4.061402e+01,2.854181e+00,5.686652e+00,3.294130e+00,7.722758e+00,5.158478e+00,5.123127e+00,1.875741e+01,3.002189e+00,2.677288e+00,7.858243e-01,1.431312e-01,2.886880e+01,1.716731e+01,1.612896e+00,4.719775e+01
4.069095e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.173150e+00,9.525000e+01,1.290063e+00,3.923935e+02,3.786523e+01,2.388731e+00,6.412201e+00,3.737694e+00,8.790472e+00,5.880576e+00,5.069999e+00,2.120825e+01,2.955934e+00,2.383677e+00,8.837248e-01,1.590763e-01,2.517862e+01,1.419557e+01,3.144201e+00,4.756484e+01
4.277205e+00,9.762500e+01,1.080500e+00,4.623823e+02,4.354823e+01,2.848829e+00,5.707313e+00,3.336539e+00,7.828695e+00,5.241096e+00,4.192995e+00,1.889673e+01,2.925893e+00,2.697134e+00,7.314594e-01,1.338106e-01,2.926357e+01,1.739797e+01,1.646801e+00,4.770327e+01
4.381260e+00,1.000000e+02,1.075093e+00,4.693598e+02,4.451961e+01,2.847071e+00,5.716051e+00,3.351003e+00,7.864615e+00,5.268751e+00,3.876114e+00,1.894203e+01,2.903097e+00,2.704195e+00,7.151443e-01,1.310169e-01,2.939506e+01,1.747478e+01,1.658143e+00,4.787177e+01
