# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
2.508271e+00,5.725000e+01,1.711467e+00,3.575949e+02,2.934816e+01,3.331322e+00,2.905459e+00,1.869780e+00,4.681543e+00,3.072159e+00,5.830077e+00,1.158622e+01,2.393938e+00,1.797577e+00,7.819638e-01,1.399917e-01,2.228483e+01,1.344166e+01,2.921479e+01,3.190739e+01
2.612326e+00,5.962500e+01,1.704679e+00,3.691917e+02,3.050952e+01,3.331322e+00,2.887441e+00,1.872095e+00,4.688099e+00,3.082297e+00,5.649254e+00,1.159698e+01,2.345944e+00,1.794760e+00,7.489571e-01,1.342864e-01,2.237357e+01,1.349519e+01,2.933113e+01,3.197561e+01
2.716381e+00,6.200000e+01,1.698108e+00,3.806378e+02,3.166826e+01,3.331322e+00,2.871188e+00,1.874585e+00,4.695039e+00,3.092283e+00,5.467049e+00,1.160648e+01,2.301211e+00,1.792376e+00,7.185560e-01,1.290324e-01,2.246015e+01,1.354741e+01,2.944464e+01,3.204217e+01
2.820436e+00,6.437500e+01,1.691729e+00,3.919336e+02,3.282440e+01,3.331322e+00,2.856515e+00,1.877231e+00,4.702326e+00,3.102136e+00,5.283507e+00,1.161484e+01,2.259420e+00,1.790384e+00,6.904701e-01,1.241795e-01,2.254484e+01,1.359850e+01,2.955566e+01,3.210727e+01
2.924491e+00,6.675000e+01,1.685523e+00,4.030792e+02,3.397794e+01,3.331322e+00,2.843261e+00,1.880022e+00,4.709929e+00,3.111875e+00,5.098662e+00,1.162218e+01,2.220293e+00,1.788749e+00,6.644501e-01,1.196844e-01,2.262785e+01,1.364856e+01,2.966448e+01,3.217108e+01
3.028546e+00,6.912500e+01,1.679472e+00,4.140747e+02,3.512887e+01,3.331322e+00,2.831286e+00,1.882943e+00,4.717823e+00,3.121513e+00,4.912547e+00,1.162860e+01,2.183587e+00,1.787443e+00,6.402809e-01,1.155100e-01,2.270937e+01,1.369774e+01,2.977136e+01,3.223375e+01
3.132601e+00,7.150000e+01,1.673561e+00,4.249203e+02,3.627721e+01,3.331322e+00,2.820471e+00,1.885984e+00,4.725984e+00,3.131064e+00,4.725186e+00,1.163418e+01,2.149087e+00,1.786437e+00,6.177760e-01,1.116238e-01,2.278958e+01,1.374612e+01,2.987651e+01,3.229541e+01
3.236656e+00,7.387500e+01,1.667777e+00,4.356161e+02,3.742294e+01,3.331322e+00,2.810709e+00,1.889137e+00,4.734392e+00,3.140539e+00,4.536603e+00,1.163899e+01,2.116604e+00,1.785708e+00,5.967730e-01,1.079979e-01,2.286862e+01,1.379379e+01,2.998013e+01,3.235617e+01
3.340711e+00,7.625000e+01,1.662107e+00,4.461622e+02,3.856609e+01,3.331322e+00,2.801907e+00,1.892392e+00,4.743029e+00,3.149949e+00,4.346815e+00,1.164310e+01,2.085972e+00,1.785236e+00,5.771297e-01,1.046074e-01,2.294663e+01,1.384084e+01,3.008239e+01,3.241613e+01
3.444766e+00,7.862500e+01,1.656543e+00,4.565588e+02,3.970663e+01,3.331322e+00,2.793983e+00,1.895743e+00,4.751880e+00,3.159302e+00,4.155838e+00,1.164657e+01,2.057040e+00,1.785002e+00,5.587211e-01,1.014309e-01,2.302371e+01,1.388734e+01,3.018344e+01,3.247538e+01
3.548821e+00,8.100000e+01,1.651074e+00,4.668059e+02,4.084459e+01,3.331322e+00,2.786864e+00,1.899184e+00,4.760932e+00,3.168607e+00,3.963686e+00,1.164944e+01,2.029675e+00,1.784989e+00,5.414371e-01,9.844922e-02,2.309997e+01,1.393334e+01,3.028342e+01,3.253401e+01
3.652876e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.756930e+00,8.575000e+01,1.640391e+00,4.868520e+02,4.311274e+01,3.331322e+00,2.774790e+00,1.906311e+00,4.779590e+00,3.187101e+00,3.575896e+00,1.165359e+01,1.979185e+00,1.785566e+00,5.098631e-01,9.300452e-02,2.325040e+01,1.402407e+01,3.048063e+01,3.264965e+01
3.860985e+00,8.812500e+01,1.635165e+00,4.966513e+02,4.424293e+01,3.331322e+00,2.769726e+00,1.909989e+00,4.789177e+00,3.196302e+00,3.380275e+00,1.165494e+01,1.955854e+00,1.786132e+00,4.954090e-01,9.051311e-02,2.332472e+01,1.406890e+01,3.057806e+01,3.270678e+01
3.965040e+00,9.050000e+01,1.630006e+00,5.063013e+02,4.537054e+01,3.331322e+00,2.765247e+00,1.913737e+00,4.798923e+00,3.205479e+00,3.183512e+00,1.165586e+01,1.933681e+00,1.786867e+00,4.817487e-01,8.815922e-02,2.339854e+01,1.411342e+01,3.067483e+01,3.276352e+01
4.069095e+00,9.287500e+01,1.624911e+00,5.158023e+02,4.649556e+01,3.331322e+00,2.761311e+00,1.917552e+00,4.808822e+00,3.214638e+00,2.985611e+00,1.165636e+01,1.912587e+00,1.787761e+00,4.688200e-01,8.593210e-02,2.347191e+01,1.415768e+01,3.077102e+01,3.281992e+01
4.173150e+00,9.525000e+01,1.619874e+00,5.251543e+02,4.761799e+01,3.331322e+00,2.757882e+00,1.921431e+00,4.818867e+00,3.223782e+00,2.786575e+00,1.165649e+01,1.892498e+00,1.788806e+00,4.565673e-01,8.382210e-02,2.354489e+01,1.420170e+01,3.086669e+01,3.287603e+01
4.277205e+00,9.762500e+01,1.614892e+00,5.343574e+02,4.873785e+01,3.331322e+00,2.754926e+00,1.925371e+00,4.829051e+00,3.232916e+00,2.586406e+00,1.165625e+01,1.873350e+00,1.789992e+00,4.449401e-01,8.182049e-02,2.361753e+01,1.424552e+01,3.096193e+01,3.293187e+01
4.381260e+00,1.000000e+02,1.609960e+00,5.434115e+02,4.985512e+01,3.331322e+00,2.752411e+00,1.929370e+00,4.839369e+00,3.242044e+00,2.385107e+00,1.165568e+01,1.855084e+00,1.791313e+00,4.338931e-01,7.991942e-02,2.368988e+01,1.428915e+01,3.105677e+01,3.298749e+01
