# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
1.128174e+00,2.575000e+01,1.524453e+00,1.839844e+02,1.314698e+01,3.125833e+00,5.606560e+00,2.544887e+00,5.815860e+00,3.611001e+00,1.001426e+01,1.391251e+01,4.540085e+00,2.339287e+00,2.262815e+00,3.972907e-01,2.296459e+01,1.378402e+01,1.220684e+01,3.658899e+01
1.236611e+00,2.822500e+01,1.505454e+00,1.972799e+02,1.432487e+01,3.121772e+00,5.465705e+00,2.541275e+00,5.824076e+00,3.646862e+00,9.855354e+00,1.404606e+01,4.326537e+00,2.321849e+00,2.065010e+00,3.630566e-01,2.321601e+01,1.393338e+01,1.239482e+01,3.685249e+01
1.345047e+00,3.070000e+01,1.488795e+00,2.103952e+02,1.549919e+01,3.118193e+00,5.347346e+00,2.539449e+00,5.834072e+00,3.679532e+00,9.685335e+00,1.416132e+01,4.140433e+00,2.307167e+00,1.898055e+00,3.341651e-01,2.344169e+01,1.406744e+01,1.256399e+01,3.708908e+01
1.453483e+00,3.317500e+01,1.473959e+00,2.233318e+02,1.666997e+01,3.114991e+00,5.246889e+00,2.539047e+00,5.845494e+00,3.709669e+00,9.506106e+00,1.426198e+01,3.976721e+00,2.294780e+00,1.755362e+00,3.094753e-01,2.364692e+01,1.418935e+01,1.271822e+01,3.730430e+01
1.561919e+00,3.565000e+01,1.460569e+00,2.360907e+02,1.783725e+01,3.112089e+00,5.160916e+00,2.539801e+00,5.858079e+00,3.737767e+00,9.319089e+00,1.435079e+01,3.831535e+00,2.284323e+00,1.632083e+00,2.881475e-01,2.383566e+01,1.430145e+01,1.286036e+01,3.750228e+01
1.670355e+00,3.812500e+01,1.448348e+00,2.486730e+02,1.900104e+01,3.109429e+00,5.086830e+00,2.541509e+00,5.871631e+00,3.764199e+00,9.125366e+00,1.442987e+01,3.701861e+00,2.275509e+00,1.524571e+00,2.695502e-01,2.401092e+01,1.440555e+01,1.299263e+01,3.768619e+01
1.778792e+00,4.060000e+01,1.437084e+00,2.610794e+02,2.016135e+01,3.106968e+00,5.022625e+00,2.544015e+00,5.885999e+00,3.789259e+00,8.925775e+00,1.450085e+01,3.585318e+00,2.268107e+00,1.430035e+00,2.531998e-01,2.417505e+01,1.450302e+01,1.311674e+01,3.785845e+01
1.887228e+00,4.307500e+01,1.426615e+00,2.733107e+02,2.131821e+01,3.104671e+00,4.966723e+00,2.547198e+00,5.901069e+00,3.813176e+00,8.720975e+00,1.456502e+01,3.479996e+00,2.261928e+00,1.346298e+00,2.387196e-01,2.432989e+01,1.459497e+01,1.323404e+01,3.802101e+01
1.995664e+00,4.555000e+01,1.416813e+00,2.853674e+02,2.247161e+01,3.102514e+00,4.917870e+00,2.550959e+00,5.916747e+00,3.836136e+00,8.511490e+00,1.462339e+01,3.384343e+00,2.256818e+00,1.271644e+00,2.258123e-01,2.447691e+01,1.468227e+01,1.334561e+01,3.817539e+01
2.104100e+00,4.802500e+01,1.407575e+00,2.972499e+02,2.362157e+01,3.100473e+00,4.875054e+00,2.555223e+00,5.932962e+00,3.858288e+00,8.297743e+00,1.467681e+01,3.297086e+00,2.252649e+00,1.204697e+00,2.142396e-01,2.461729e+01,1.476563e+01,1.345233e+01,3.832284e+01
2.212536e+00,5.050000e+01,1.398820e+00,3.089589e+02,2.476811e+01,3.098533e+00,4.837450e+00,2.559926e+00,5.949654e+00,3.879753e+00,8.080072e+00,1.472596e+01,3.217170e+00,2.249313e+00,1.144344e+00,2.038089e-01,2.475202e+01,1.484563e+01,1.355490e+01,3.846439e+01
2.320972e+00,5.297500e+01,1.390481e+00,3.204945e+02,2.591122e+01,3.096680e+00,4.804379e+00,2.565017e+00,5.966777e+00,3.900635e+00,7.858762e+00,1.477139e+01,3.143714e+00,2.246721e+00,1.089677e+00,1.943628e-01,2.488190e+01,1.492274e+01,1.365393e+01,3.860086e+01
2.429409e+00,5.545000e+01,1.382661e+00,3.317708e+02,2.704920e+01,3.094933e+00,4.777027e+00,2.570608e+00,5.984471e+00,3.920802e+00,7.632432e+00,1.481215e+01,3.078517e+00,2.245096e+00,1.042097e+00,1.861440e-01,2.500578e+01,1.499629e+01,1.374860e+01,3.873108e+01
2.537845e+00,5.792500e+01,1.374841e+00,3.430470e+02,2.818719e+01,3.093186e+00,4.749676e+00,2.576199e+00,6.002164e+00,3.940970e+00,7.406102e+00,1.485290e+01,3.013319e+00,2.243470e+00,9.945170e-01,1.779252e-01,2.512966e+01,1.506983e+01,1.384327e+01,3.886130e+01
2.646281e+00,6.040000e+01,1.367456e+00,3.540644e+02,2.932005e+01,3.091529e+00,4.727172e+00,2.582225e+00,6.020371e+00,3.960555e+00,7.175103e+00,1.488971e+01,2.955209e+00,2.242689e+00,9.528744e-01,1.707347e-01,2.524858e+01,1.514043e+01,1.393434e+01,3.898635e+01
2.754717e+00,6.287500e+01,1.360316e+00,3.649096e+02,3.044951e+01,3.089923e+00,4.707430e+00,2.588507e+00,6.038887e+00,3.979824e+00,6.941179e+00,1.492428e+01,2.901179e+00,2.242404e+00,9.145715e-01,1.641225e-01,2.536477e+01,1.520941e+01,1.402344e+01,3.910854e+01
2.863153e+00,6.535000e+01,1.353392e+00,3.755827e+02,3.157557e+01,3.088361e+00,4.690160e+00,2.595022e+00,6.057696e+00,3.998821e+00,6.704440e+00,1.495686e+01,2.850827e+00,2.242571e+00,8.792307e-01,1.580233e-01,2.547857e+01,1.527696e+01,1.411082e+01,3.922825e+01
2.971590e+00,6.782500e+01,1.346663e+00,3.860840e+02,3.269823e+01,3.086839e+00,4.675112e+00,2.601753e+00,6.076780e+00,4.017585e+00,6.464981e+00,1.498764e+01,2.803804e+00,2.243155e+00,8.465290e-01,1.523812e-01,2.559029e+01,1.534327e+01,1.419671e+01,3.934579e+01
3.080026e+00,7.030000e+01,1.340107e+00,3.964135e+02,3.381749e+01,3.085352e+00,4.662073e+00,2.608683e+00,6.096128e+00,4.036150e+00,6.222882e+00,1.501683e+01,2.759805e+00,2.244121e+00,8.161881e-01,1.471479e-01,2.570019e+01,1.540850e+01,1.428131e+01,3.946143e+01
3.188462e+00,7.277500e+01,1.333707e+00,4.065715e+02,3.493335e+01,3.083896e+00,4.650856e+00,2.615801e+00,6.115727e+00,4.054544e+00,5.978207e+00,1.504456e+01,2.718561e+00,2.245443e+00,7.879675e-01,1.422819e-01,2.580849e+01,1.547278e+01,1.436478e+01,3.957541e+01
3.296898e+00,7.525000e+01,1.327448e+00,4.165580e+02,3.604583e+01,3.082469e+00,4.641296e+00,2.623093e+00,6.135568e+00,4.072795e+00,5.731014e+00,1.507099e+01,2.679836e+00,2.247093e+00,7.616577e-01,1.377469e-01,2.591540e+01,1.553624e+01,1.444727e+01,3.968795e+01
3.405334e+00,7.772500e+01,1.321317e+00,4.263732e+02,3.715490e+01,3.081068e+00,4.633252e+00,2.630551e+00,6.155643e+00,4.090923e+00,5.481350e+00,1.509623e+01,2.643419e+00,2.249050e+00,7.370758e-01,1.335111e-01,2.602110e+01,1.559897e+01,1.452893e+01,3.979923e+01
3.513771e+00,8.020000e+01,1.315301e+00,4.360172e+02,3.826059e+01,3.079690e+00,4.626598e+00,2.638164e+00,6.175946e+00,4.108951e+00,5.229252e+00,1.512039e+01,2.609124e+00,2.251294e+00,7.140615e-01,1.295469e-01,2.612574e+01,1.566107e+01,1.460986e+01,3.990942e+01
3.622207e+00,8.267500e+01,1.309391e+00,4.454900e+02,3.936289e+01,3.078333e+00,4.621222e+00,2.645926e+00,6.196470e+00,4.126896e+00,4.974752e+00,1.514358e+01,2.576786e+00,2.253807e+00,6.924734e-01,1.258297e-01,2.622947e+01,1.572263e+01,1.469017e+01,4.001866e+01
3.730643e+00,8.515000e+01,1.303577e+00,4.547918e+02,4.046180e+01,3.076995e+00,4.617026e+00,2.653830e+00,6.217210e+00,4.144775e+00,4.717879e+00,1.516586e+01,2.546256e+00,2.256572e+00,6.721864e-01,1.223380e-01,2.633240e+01,1.578371e+01,1.476995e+01,4.012709e+01
3.839079e+00,8.762500e+01,1.297852e+00,4.639226e+02,4.155732e+01,3.075674e+00,4.613922e+00,2.661869e+00,6.238162e+00,4.162602e+00,4.458651e+00,1.518732e+01,2.517399e+00,2.259576e+00,6.530897e-01,1.190524e-01,2.643467e+01,1.584440e+01,1.484930e+01,4.023481e+01
3.947515e+00,9.010000e+01,1.292208e+00,4.728825e+02,4.264945e+01,3.074370e+00,4.611832e+00,2.670039e+00,6.259324e+00,4.180390e+00,4.197086e+00,1.520802e+01,2.490096e+00,2.262805e+00,6.350845e-01,1.159560e-01,2.653635e+01,1.590473e+01,1.492828e+01,4.034195e+01
4.055951e+00,9.257500e+01,1.286673e+00,4.815862e+02,4.373650e+01,3.073086e+00,4.611127e+00,2.678397e+00,6.280792e+00,4.198145e+00,3.932040e+00,1.522772e+01,2.464912e+00,2.266349e+00,6.185446e-01,1.131135e-01,2.663735e+01,1.596466e+01,1.500685e+01,4.044838e+01
4.164388e+00,9.505000e+01,1.281138e+00,4.902899e+02,4.482355e+01,3.071802e+00,4.610422e+00,2.686754e+00,6.302261e+00,4.215899e+00,3.666993e+00,1.524741e+01,2.439728e+00,2.269893e+00,6.020047e-01,1.102709e-01,2.673835e+01,1.602459e+01,1.508542e+01,4.055482e+01
4.272824e+00,9.752500e+01,1.275701e+00,4.987375e+02,4.590552e+01,3.070537e+00,4.610982e+00,2.695291e+00,6.324033e+00,4.233641e+00,3.398479e+00,1.526619e+01,2.416474e+00,2.273732e+00,5.867801e-01,1.076563e-01,2.683882e+01,1.608421e+01,1.516370e+01,4.066072e+01
4.381260e+00,1.000000e+02,1.270323e+00,5.070141e+02,4.698409e+01,3.069282e+00,4.612317e+00,2.703945e+00,6.346007e+00,4.251388e+00,3.127661e+00,1.528444e+01,2.394397e+00,2.277757e+00,5.723450e-01,1.051785e-01,2.693902e+01,1.614366e+01,1.524188e+01,4.076637e+01
