# system_capacity,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
2.320972e+00,5.297500e+01,1.282488e+00,3.098072e+02,2.521962e+01,2.981448e+00,5.316540e+00,2.838455e+00,6.602853e+00,4.316454e+00,8.696530e+00,1.634606e+01,3.451218e+00,2.443327e+00,1.209676e+00,2.156261e-01,2.579632e+01,1.541578e+01,7.351160e+00,4.157571e+01
2.429409e+00,5.545000e+01,1.274349e+00,3.206462e+02,2.632522e+01,2.979326e+00,5.288353e+00,2.846632e+00,6.627266e+00,4.342305e+00,8.454272e+00,1.640520e+01,3.378909e+00,2.442573e+00,1.155395e+00,2.062521e-01,2.594063e+01,1.550090e+01,7.411311e+00,4.174386e+01
2.537845e+00,5.792500e+01,1.266530e+00,3.313112e+02,2.742730e+01,2.977279e+00,5.263889e+00,2.855106e+00,6.651976e+00,4.367630e+00,8.207907e+00,1.646092e+01,3.312041e+00,2.442441e+00,1.105793e+00,1.976884e-01,2.608100e+01,1.558368e+01,7.469936e+00,4.190746e+01
2.646281e+00,6.040000e+01,1.258993e+00,3.418023e+02,2.852586e+01,2.975298e+00,5.242732e+00,2.863851e+00,6.676971e+00,4.392505e+00,7.957642e+00,1.651363e+01,3.250042e+00,2.442875e+00,1.060302e+00,1.898366e-01,2.621794e+01,1.566443e+01,7.527246e+00,4.206713e+01
2.754717e+00,6.287500e+01,1.251705e+00,3.521197e+02,2.962092e+01,2.973377e+00,5.224528e+00,2.872847e+00,6.702242e+00,4.416996e+00,7.703647e+00,1.656367e+01,3.192419e+00,2.443827e+00,1.018444e+00,1.826140e-01,2.635191e+01,1.574343e+01,7.583426e+00,4.222338e+01
2.863153e+00,6.535000e+01,1.244736e+00,3.621770e+02,3.071072e+01,2.971529e+00,5.210166e+00,2.882185e+00,6.727913e+00,4.441021e+00,7.444334e+00,1.661028e+01,3.140535e+00,2.445474e+00,9.812472e-01,1.761985e-01,2.648219e+01,1.582024e+01,7.638211e+00,4.237540e+01
2.971590e+00,6.782500e+01,1.237767e+00,3.722344e+02,3.180053e+01,2.969682e+00,5.195805e+00,2.891524e+00,6.753584e+00,4.465045e+00,7.185021e+00,1.665690e+01,3.088650e+00,2.447121e+00,9.440504e-01,1.697831e-01,2.661247e+01,1.589705e+01,7.692997e+00,4.252742e+01
3.080026e+00,7.030000e+01,1.231072e+00,3.820319e+02,3.288507e+01,2.967898e+00,5.184799e+00,2.901177e+00,6.779644e+00,4.488695e+00,6.920610e+00,1.670056e+01,3.041807e+00,2.449394e+00,9.108638e-01,1.640622e-01,2.673969e+01,1.597205e+01,7.746644e+00,4.267594e+01
3.188462e+00,7.277500e+01,1.224536e+00,3.916564e+02,3.396612e+01,2.966151e+00,5.175760e+00,2.911025e+00,6.805959e+00,4.512148e+00,6.652919e+00,1.674252e+01,2.997930e+00,2.452045e+00,8.799893e-01,1.587417e-01,2.686523e+01,1.604606e+01,7.799676e+00,4.282254e+01
3.296898e+00,7.525000e+01,1.218143e+00,4.011080e+02,3.504367e+01,2.964437e+00,5.168515e+00,2.921058e+00,6.832526e+00,4.535435e+00,6.382018e+00,1.678295e+01,2.956768e+00,2.455049e+00,8.511998e-01,1.537824e-01,2.698932e+01,1.611920e+01,7.852185e+00,4.296747e+01
3.405334e+00,7.772500e+01,1.211880e+00,4.103868e+02,3.611772e+01,2.962752e+00,5.162915e+00,2.931269e+00,6.859342e+00,4.558588e+00,6.107965e+00,1.682200e+01,2.918096e+00,2.458383e+00,8.242967e-01,1.491498e-01,2.711215e+01,1.619160e+01,7.904253e+00,4.311099e+01
3.513771e+00,8.020000e+01,1.205734e+00,4.194928e+02,3.718826e+01,2.961093e+00,5.158829e+00,2.941651e+00,6.886410e+00,4.581634e+00,5.830810e+00,1.685980e+01,2.881715e+00,2.462028e+00,7.991060e-01,1.448139e-01,2.723389e+01,1.626335e+01,7.955960e+00,4.325328e+01
3.622207e+00,8.267500e+01,1.199744e+00,4.283401e+02,3.825358e+01,2.959470e+00,5.156783e+00,2.952276e+00,6.913846e+00,4.604560e+00,5.549073e+00,1.689596e+01,2.848426e+00,2.466103e+00,7.761847e-01,1.408711e-01,2.735435e+01,1.633434e+01,8.007227e+00,4.339411e+01
3.730643e+00,8.515000e+01,1.193753e+00,4.371874e+02,3.931889e+01,2.957847e+00,5.154737e+00,2.962902e+00,6.941283e+00,4.627487e+00,5.267335e+00,1.693211e+01,2.815137e+00,2.470178e+00,7.532633e-01,1.369283e-01,2.747481e+01,1.640533e+01,8.058495e+00,4.353494e+01
3.839079e+00,8.762500e+01,1.187902e+00,4.457759e+02,4.037895e+01,2.956254e+00,5.154538e+00,2.973762e+00,6.969092e+00,4.650337e+00,4.981074e+00,1.696682e+01,2.784638e+00,2.474654e+00,7.323553e-01,1.333343e-01,2.759424e+01,1.647570e+01,8.109451e+00,4.367461e+01
3.947515e+00,9.010000e+01,1.182132e+00,4.541920e+02,4.143552e+01,2.954679e+00,5.155458e+00,2.984774e+00,6.997150e+00,4.673160e+00,4.691823e+00,1.700069e+01,2.755822e+00,2.479379e+00,7.126417e-01,1.299472e-01,2.771314e+01,1.654576e+01,8.160262e+00,4.381371e+01
4.055951e+00,9.257500e+01,1.176438e+00,4.624358e+02,4.248859e+01,2.953120e+00,5.157423e+00,2.995933e+00,7.025457e+00,4.695971e+00,4.399597e+00,1.703378e+01,2.728573e+00,2.484343e+00,6.940264e-01,1.267505e-01,2.783161e+01,1.661556e+01,8.210971e+00,4.395234e+01
4.164388e+00,9.505000e+01,1.170814e+00,4.705072e+02,4.353816e+01,2.951576e+00,5.160367e+00,3.007239e+00,7.054014e+00,4.718785e+00,4.104403e+00,1.706617e+01,2.702787e+00,2.489533e+00,6.764232e-01,1.237292e-01,2.794976e+01,1.668517e+01,8.261618e+00,4.409063e+01
4.272824e+00,9.752500e+01,1.165283e+00,4.783203e+02,4.458249e+01,2.950051e+00,5.164665e+00,3.018757e+00,7.082950e+00,4.741630e+00,3.804766e+00,1.709762e+01,2.679007e+00,2.495047e+00,6.601874e-01,1.209449e-01,2.806759e+01,1.675459e+01,8.312244e+00,4.422859e+01
4.381260e+00,1.000000e+02,1.159753e+00,4.861334e+02,4.562681e+01,2.948527e+00,5.168963e+00,3.030276e+00,7.111886e+00,4.764474e+00,3.505128e+00,1.712907e+01,2.655226e+00,2.500560e+00,6.439516e-01,1.181606e-01,2.818543e+01,1.682400e+01,8.362870e+00,4.436655e+01
